filename,label,data_source,original_fps,original_width,original_height,original_frame_count,original_duration_sec,original_start_frame,original_end_frame,preprocessed_frame_count,preprocessed_duration_sec,preprocessed_start_frame,preprocessed_end_frame,horizontal_offset,vertical_offset,x_scale_factor,y_scale_factor,preprocess_version
família_vl_5.mp4,família,vl,29.97002997002997,1920,1080,163,5.438766666666667,10,159,179,6,14,163,-0.0020481750369071,0.0477552593946457,1.111625684041955,1.0001094737808018,v2
família_vl_6.mp4,família,vl,59.94005994005994,1920,1080,329,5.488816666666667,13,323,359,6,24,334,0.0440922230482101,0.0441278697252273,0.9159362981843716,0.8765152157264355,v2
filho_ne_1.mp4,filho,ne,12.0,240,176,33,2.75,5,27,72,6,24,46,0.0107702612876892,-0.0741516380310058,0.6292822126107138,0.9249328593136124,v2
filho_sb_2.mp4,filho,sb,29.97002997002997,1280,720,74,2.469133333333333,14,67,179,6,62,115,-0.0371128633618354,-0.0214219330549239,1.3158046998436377,1.2095893413746537,v2
filho_uf_3.mp4,filho,uf,29.97002997002997,480,270,116,3.870533333333333,13,106,179,6,42,135,-0.0218847274780273,-0.0550314455032348,1.2495888036472198,1.1985498570555628,v2
filho_vl_4.mp4,filho,vl,59.94005994005994,1280,720,386,6.439766666666666,81,248,359,6,95,262,-0.0254982195794582,-0.0239722250699996,0.8534701266657055,0.8952781624713093,v2
filho_vl_5.mp4,filho,vl,29.97002997002997,1920,1080,196,6.539866666666667,23,194,179,6,3,174,0.0170944228768348,0.0980746374726295,0.9625407125411132,0.918958952867305,v2
filho_vl_6.mp4,filho,vl,29.97002997002997,1920,1080,142,4.738066666666667,13,138,179,6,26,151,-0.016194725036621,0.0450998948216438,1.1710717806401918,1.0045879019247397,v2
garganta_ne_1.mp4,garganta,ne,12.0,240,176,39,3.25,8,31,72,6,24,47,0.011236172914505,-0.0635807065963744,0.6660584880948277,0.9833829298340389,v2
garganta_sb_2.mp4,garganta,sb,29.97002997002997,1280,720,57,1.9019,6,52,179,6,66,112,0.0333706304430961,0.0229256601333618,1.1068801472285736,1.1236324095161143,v2
garganta_uf_3.mp4,garganta,uf,29.97002997002997,480,270,114,3.8038,16,110,179,6,42,136,0.0128473229706287,-0.071569478392601,1.2008365321506165,1.2024030438036286,v2
garganta_vl_4.mp4,garganta,vl,29.97002997002997,1920,1080,178,5.939266666666667,16,176,179,6,9,169,-0.019403637945652,0.1359857918024063,0.9512929646416648,0.9338228550827636,v2
garganta_vl_5.mp4,garganta,vl,29.97002997002997,1920,1080,161,5.372033333333333,14,158,179,6,17,161,-0.0049863561987876,0.0676961959600448,1.1707824090862584,1.0615740337033492,v2
garganta_vl_6.mp4,garganta,vl,59.94005994005994,1920,1080,316,5.271933333333333,17,309,359,6,33,325,-0.0342168696224689,0.0076969565153122,0.8419386126035764,0.9183433716845766,v2
homem_ne_1.mp4,homem,ne,12.0,240,176,41,3.4166666666666665,32,39,72,6,32,39,-0.0047861918807029,-0.0424458591938018,0.745678303817447,0.9606350817847402,v2
homem_sb_2.mp4,homem,sb,29.97002997002997,1280,720,64,2.135466666666667,7,59,179,6,63,115,0.0244185119867324,-0.0240127353668212,0.7775676380246802,0.8581782092806068,v2
homem_uf_3.mp4,homem,uf,29.97002997002997,480,270,117,3.9039,30,106,179,6,51,127,-0.0207895725965499,-0.0584050028324127,1.2494232250495323,1.195657522773905,v2
homem_vl_4.mp4,homem,vl,29.97002997002997,1920,1080,142,4.738066666666667,11,122,179,6,33,144,-0.0173861220479011,0.0173808054327965,1.072105648905404,0.9933633653342916,v2
homem_vl_5.mp4,homem,vl,29.97002997002997,1920,1080,149,4.971633333333333,19,147,179,6,25,153,0.0167589142918586,0.1334866584539413,0.9606259874410276,0.9123840358888398,v2
homem_vl_6.mp4,homem,vl,59.94005994005994,1920,1080,291,4.85485,9,206,359,6,80,277,0.0593535929918289,-0.0267991392612457,0.846849180420326,0.8924013516358033,v2
jovem_ne_1.mp4,jovem,ne,12.0,240,176,33,2.75,2,29,72,6,22,49,0.0273214742541313,-0.0573709635734557,0.7493163411871422,0.9780805575552048,v2
jovem_sb_2.mp4,jovem,sb,29.97002997002997,1280,720,61,2.0353666666666665,3,57,179,6,62,116,0.043993067741394,-0.0212712465524673,1.3545924387916497,1.2052567026796224,v2
jovem_uf_3.mp4,jovem,uf,29.97002997002997,480,270,123,4.1041,28,108,179,6,49,129,-0.0171808123588562,-0.0569991736412048,1.2790613510398785,1.2109707753958272,v2
jovem_vl_4.mp4,jovem,vl,29.97002997002997,1920,1080,187,6.239566666666667,23,183,179,6,9,169,-0.0109493449330329,-0.0025814979076385,1.0822976940111777,1.010189739157308,v2
jovem_vl_5.mp4,jovem,vl,29.97002997002997,1920,1080,198,6.6066,8,196,179,6,13,191,0.0314057417213916,0.0341249228715896,0.9873403548077784,0.9434404190545304,v2
jovem_vl_6.mp4,jovem,vl,59.94005994005994,1920,1080,322,5.372033333333333,13,305,359,6,33,325,0.0074856311082839,-0.0061819254159927,0.8538284766067236,0.8700702992666562,v2
ouvir_ne_1.mp4,ouvir,ne,12.0,240,176,36,3.0,8,34,72,6,22,48,0.0164256125688552,-0.0201691745519637,0.7561124350024871,0.929731330614477,v2
ouvir_sb_2.mp4,ouvir,sb,29.97002997002997,1280,720,60,2.002,3,56,179,6,62,115,-0.0038773924112319,0.0131563247442245,1.3034724776151745,1.1095311724571335,v2
ouvir_uf_3.mp4,ouvir,uf,29.97002997002997,480,270,61,2.0353666666666665,2,59,179,6,60,117,-0.019750764966011,-0.0396974472999572,1.271328113818348,1.1433087005486078,v2
ouvir_vl_4.mp4,ouvir,vl,29.97002997002997,1920,1080,156,5.2052000000000005,8,153,179,6,16,161,-0.0108566410839557,0.033152321100235,0.8742009876418526,0.882427229425194,v2
ouvir_vl_5.mp4,ouvir,vl,59.94005994005994,1920,1080,273,4.55455,19,221,359,6,78,280,0.061473274230957,-0.0154171316623687,0.8386592769542985,0.8836725998336263,v2
ouvir_vl_6.mp4,ouvir,vl,29.97002997002997,1920,1080,155,5.171833333333334,24,153,179,6,24,153,-0.0172082751989364,0.0143539727926254,1.0817496292186708,0.992086684374316,v2
pai_ne_1.mp4,pai,ne,12.0,240,176,41,3.4166666666666665,7,35,72,6,21,49,-0.006248140335083,-0.0246142833232879,0.7159865092397968,0.922612738157688,v2
pai_sb_2.mp4,pai,sb,29.97002997002997,1280,720,52,1.7350666666666668,6,49,179,6,67,110,-0.0102042958140373,0.0261990220546722,1.2845509780183284,1.1123468916731574,v2
pai_uf_3.mp4,pai,uf,29.97002997002997,480,270,111,3.7037,28,106,179,6,50,128,-0.0141905829310417,-0.0559473721981048,1.2338954861085123,1.1912997290863196,v2
pai_vl_4.mp4,pai,vl,59.94005994005994,1920,1080,302,5.038366666666667,20,300,359,6,39,319,0.0741155438125133,-0.0253321318626403,0.8479200428092917,0.8942423962828088,v2
pai_vl_5.mp4,pai,vl,29.97002997002997,1920,1080,193,6.439766666666666,22,188,179,6,6,172,0.0155875951051712,0.0336450399160385,0.8726065481956329,0.8822724616650746,v2
pai_vl_6.mp4,pai,vl,29.97002997002997,1920,1080,157,5.238566666666666,2,154,179,6,13,165,-0.0083903282880783,0.0091048957109451,1.0806917847643396,0.9864821007707264,v2
sopa_ne_1.mp4,sopa,ne,12.0,240,176,41,3.4166666666666665,5,39,72,6,18,52,-0.0594115942716598,-0.0601356177330016,0.7291591222785945,0.9486491041697896,v2
sopa_sb_2.mp4,sopa,sb,29.97002997002997,1280,720,74,2.469133333333333,11,71,179,6,59,119,0.0016423560678958,0.0050453291535377,1.275835435177801,1.131558401227796,v2
sopa_uf_3.mp4,sopa,uf,29.97002997002997,1920,1080,184,6.139466666666666,6,182,179,6,1,177,-0.0314993545413017,0.0633528174161911,1.6260881019482702,1.302367656560515,v2
sopa_vl_4.mp4,sopa,vl,29.97002997002997,1920,1080,189,6.3063,13,185,179,6,3,175,-0.0258519738912582,0.0281089903116226,1.17230244385133,1.0195912747003997,v2
sopa_vl_5.mp4,sopa,vl,29.97002997002997,1920,1080,267,8.908900000000001,8,265,179,6,47,225,-0.0392749533057212,0.0111451954841613,0.8120827732549454,0.8410316618247311,v2
sopa_vl_6.mp4,sopa,vl,60.0,1920,1080,331,5.516666666666667,52,325,360,6,43,316,-0.0165131703019142,0.0397317380905151,0.9571849057803474,0.9449038775591592,v2
sorvete_ne_1.mp4,sorvete,ne,12.0,240,176,32,2.6666666666666665,2,29,72,6,22,49,-0.0507180139422416,-0.0490012227296829,0.722739314345073,0.9309306755260448,v2
sorvete_sb_2.mp4,sorvete,sb,29.97002997002997,1280,720,70,2.3356666666666666,12,66,179,6,62,116,-0.0031327605247497,0.0134131969213485,1.3081611487658016,1.1327514471131737,v2
sorvete_uf_3.mp4,sorvete,uf,29.97002997002997,1920,1080,151,5.038366666666667,12,147,179,6,21,156,-0.0218251898884773,0.0486738027334213,1.4392660422549524,1.210197455800876,v2
sorvete_vl_4.mp4,sorvete,vl,29.97002997002997,1920,1080,235,7.841166666666667,12,233,179,6,33,211,-0.051592794060707,-0.0202839522361755,0.825282830310424,0.8647789602268852,v2
sorvete_vl_5.mp4,sorvete,vl,59.94005994005994,1920,1080,433,7.223883333333333,15,418,359,6,37,395,-0.007691104710102,-0.0225196330547332,0.8623863910734947,0.8821950750027829,v2
sorvete_vl_6.mp4,sorvete,vl,29.97002997002997,1920,1080,163,5.438766666666667,10,157,179,6,15,162,-0.0205061554908752,0.0127915920019149,1.0797053150876263,0.9757232978222878,v2
vagina_ne_1.mp4,vagina,ne,12.0,240,176,29,2.4166666666666665,6,25,72,6,26,45,-0.0248361453413963,-0.1504415242671966,0.6849712206775558,1.024407718850324,v2
vagina_sb_2.mp4,vagina,sb,29.97002997002997,1280,720,64,2.135466666666667,12,57,179,6,66,111,0.0084394559264183,0.0109315351843834,1.2631108953563277,1.1348525605830464,v2
vagina_uf_3.mp4,vagina,uf,29.97002997002997,480,270,110,3.670333333333333,12,93,179,6,48,129,-0.0204400412738323,-0.0665819047689437,1.3267387629239635,1.2514321317816188,v2
vagina_vl_4.mp4,vagina,vl,29.97002997002997,1920,1080,150,5.005,15,147,179,6,23,155,-0.0084438115358352,0.048548483967781,1.1887595527377846,1.0175621681238036,v2
